propertyclr_sum,violentclr_sum,grandtotclr_sum,year,month,county
4,7,0,2021,september,tulare county
1,2,0,2021,september,solano county
0,0,0,2021,september,siskiyou county
0,6,0,2021,september,merced county
23,13,0,2021,september,los angeles county
2,4,0,2021,september,los angeles county
13,8,0,2021,september,alameda county
0,0,0,2021,september,siskiyou county
4,3,0,2021,september,san mateo county
1,0,0,2021,september,riverside county
4,5,1,2021,september,san diego county
0,0,0,2021,september,los angeles county
6,16,0,2021,september,imperial county
4,2,0,2021,september,contra costa county
16,9,0,2021,september,el dorado county
5,10,0,2021,september,los angeles county
12,6,0,2021,september,los angeles county
16,24,0,2021,september,sacramento county
17,2,0,2021,september,alameda county
0,1,0,2021,september,san diego county
0,2,0,2021,september,san joaquin county
7,10,0,2021,september,san diego county
0,0,0,2021,september,siskiyou county
8,7,2,2021,september,humboldt county
0,1,0,2021,september,tulare county
15,24,3,2021,september,solano county
0,0,0,2021,september,orange county
0,2,0,2021,september,tulare county
0,0,0,2021,september,humboldt county
2,3,0,2021,september,ventura county
2,0,1,2021,september,fresno county
11,5,0,2021,september,sacramento county
16,38,3,2021,september,san bernardino county
3,5,0,2021,september,san bernardino county
0,0,0,2021,september,santa clara county
0,1,0,2021,september,mendocino county
0,0,0,2021,september,siskiyou county
2,0,0,2021,september,humboldt county
2,2,0,2021,september,san mateo county
6,3,0,2021,september,orange county
1,4,0,2021,september,fresno county
14,41,1,2021,september,alameda county
80,141,4,2021,september,fresno county
18,53,0,2021,september,fresno county
21,13,1,2021,september,orange county
3,3,1,2021,september,sacramento county
15,11,0,2021,september,los angeles county
9,8,0,2021,september,santa clara county
30,12,1,2021,september,los angeles county
6,2,0,2021,september,los angeles county
2,1,0,2021,september,glenn county
1,0,0,2021,september,sacramento county
4,4,0,2021,september,santa barbara county
0,1,0,2021,september,monterey county
1,5,0,2021,september,san bernardino county
4,4,0,2021,september,nevada county
1,4,0,2021,september,monterey county
5,3,0,2021,september,butte county
2,3,0,2021,september,san luis obispo county
1,1,0,2021,september,santa barbara county
0,1,0,2021,september,merced county
8,12,1,2021,september,kings county
1,2,0,2021,september,los angeles county
19,25,0,2021,september,los angeles county
42,29,0,2021,september,alameda county
2,3,0,2021,september,sonoma county
5,9,0,2021,september,riverside county
3,1,0,2021,september,contra costa county
2,4,0,2021,september,los angeles county
8,30,0,2021,september,san bernardino county
0,0,0,2021,september,los angeles county
6,25,0,2021,september,san bernardino county
0,0,0,2021,september,san mateo county
2,7,0,2021,september,san benito county
2,0,0,2021,september,imperial county
2,0,0,2021,september,stanislaus county
16,24,2,2021,september,humboldt county
0,0,0,2021,september,ventura county
35,16,0,2021,september,orange county
12,1,2,2021,september,los angeles county
0,0,0,2021,september,fresno county
2,0,0,2021,september,imperial county
0,0,0,2021,september,san diego county
2,3,0,2021,september,imperial county
0,0,0,2021,september,riverside county
9,6,0,2021,september,riverside county
4,2,0,2021,september,los angeles county
0,13,0,2021,september,los angeles county
0,0,0,2021,september,riverside county
2,7,0,2021,september,inyo county
3,1,1,2021,september,amador county
31,7,0,2021,september,orange county
0,0,0,2021,september,orange county
0,3,0,2021,september,los angeles county
0,0,1,2021,september,sacramento county
1,0,1,2021,september,amador county
5,16,0,2021,september,riverside county
1,0,0,2021,september,contra costa county
1,3,0,2021,september,fresno county
28,72,2,2021,september,kern county
4,6,0,2021,september,kern county
3,1,0,2021,september,monterey county
2,4,0,2021,september,kings county
0,1,0,2021,september,fresno county
2,1,0,2021,september,los angeles county
7,11,0,2021,september,orange county
0,0,0,2021,september,los angeles county
2,2,0,2021,september,san diego county
2,4,0,2021,september,los angeles county
6,0,0,2021,september,orange county
5,5,0,2021,september,los angeles county
6,2,0,2021,september,riverside county
7,0,0,2021,september,los angeles county
4,1,0,2021,september,contra costa county
7,3,0,2021,september,orange county
1,3,1,2021,september,orange county
1,1,0,2021,september,orange county
1,0,0,2021,september,orange county
6,19,0,2021,september,lake county
11,6,0,2021,september,riverside county
7,9,0,2021,september,orange county
0,0,0,2021,september,siskiyou county
1,0,0,2021,september,lake county
13,15,0,2021,september,los angeles county
32,46,1,2021,september,los angeles county
3,1,0,2021,september,lassen county
6,12,0,2021,september,los angeles county
0,5,0,2021,september,san diego county
0,4,0,2021,september,kings county
2,1,0,2021,september,placer county
0,0,0,2021,september,tulare county
7,7,0,2021,september,alameda county
2,2,0,2021,september,merced county
14,13,1,2021,september,san joaquin county
3,6,0,2021,september,san bernardino county
1,2,0,2021,september,los angeles county
7,6,0,2021,september,santa barbara county
72,170,10,2021,september,los angeles county
6,0,0,2021,september,orange county
0,0,0,2021,september,santa clara county
0,0,0,2021,september,santa clara county
563,1115,25,2021,september,los angeles county
86,245,3,2021,september,los angeles county
1,6,0,2021,september,los angeles county
15,6,0,2021,september,merced county
4,2,1,2021,september,santa clara county
15,19,0,2021,september,los angeles county
9,13,2,2021,september,madera county
3,25,2,2021,september,madera county
3,8,1,2021,september,los angeles county
0,2,0,2021,september,mono county
10,0,0,2021,september,los angeles county
12,15,0,2021,september,san joaquin county
3,2,0,2021,september,monterey county
2,2,0,2021,september,mariposa county
5,4,0,2021,september,contra costa county
0,2,0,2021,september,yuba county
6,10,0,2021,september,los angeles county
3,2,0,2021,september,kern county
0,0,0,2021,september,mendocino county
0,0,0,2021,september,fresno county
5,14,1,2021,september,riverside county
3,3,0,2021,september,san mateo county
11,40,0,2021,september,merced county
1,35,0,2021,september,merced county
0,44,0,2021,september,los angeles county
0,2,0,2021,september,los angeles county
10,14,0,2021,september,santa clara county
3,4,0,2021,september,orange county
66,75,0,2021,september,stanislaus county
1,0,0,2021,september,modoc county
0,0,0,2021,september,mono county
9,3,0,2021,september,los angeles county
0,2,0,2021,september,siskiyou county
7,2,0,2021,september,san bernardino county
0,0,0,2021,september,santa clara county
14,7,0,2021,september,los angeles county
10,8,0,2021,september,monterey county
7,10,0,2021,september,monterey county
0,0,0,2021,september,monterey county
6,8,1,2021,september,los angeles county
3,1,0,2021,september,ventura county
2,1,0,2021,september,contra costa county
17,19,0,2021,september,riverside county
2,1,0,2021,september,santa clara county
2,6,0,2021,september,san luis obispo county
0,0,0,2021,september,riverside county
2,2,0,2021,september,siskiyou county
11,3,1,2021,september,santa clara county
9,9,0,2021,september,riverside county
11,15,0,2021,september,napa county
1,3,0,2021,september,napa county
0,3,0,2021,september,napa county
2,3,0,2021,september,san diego county
1,1,0,2021,september,san bernardino county
2,1,0,2021,september,nevada county
2,2,0,2021,september,nevada county
6,2,1,2021,september,alameda county
8,2,0,2021,september,stanislaus county
32,7,0,2021,september,orange county
4,3,0,2021,september,riverside county
1,0,0,2021,september,butte county
0,1,0,2021,september,humboldt county
12,7,0,2021,september,los angeles county
4,5,0,2021,september,stanislaus county
19,77,1,2021,september,alameda county
3,4,0,2021,september,contra costa county
0,0,0,2021,september,san luis obispo county
3,5,0,2021,september,san diego county
0,0,0,2021,september,san diego county
1,0,0,2021,september,ventura county
21,29,1,2021,september,san bernardino county
20,7,1,2021,september,orange county
2,5,0,2021,september,orange county
1,3,0,2021,september,orange county
0,0,0,2021,september,fresno county
1,0,0,2021,september,contra costa county
0,0,0,2021,september,glenn county
11,11,5,2021,september,butte county
46,18,1,2021,september,ventura county
1,1,0,2021,september,monterey county
2,3,0,2021,september,san mateo county
11,10,0,2021,september,riverside county
19,12,0,2021,september,riverside county
27,51,1,2021,september,los angeles county
1,2,0,2021,september,santa clara county
6,0,0,2021,september,los angeles county
1,1,0,2021,september,butte county
6,14,0,2021,september,los angeles county
0,6,0,2021,september,fresno county
40,20,2,2021,september,los angeles county
1,0,0,2021,september,los angeles county
5,5,0,2021,september,san luis obispo county
2,3,0,2021,september,stanislaus county
0,0,0,2021,september,san bernardino county
8,7,0,2021,september,riverside county
31,19,1,2021,september,sonoma county
12,14,0,2021,september,los angeles county
1,0,0,2021,september,alameda county
1,6,0,2021,september,contra costa county
4,5,0,2021,september,san luis obispo county
7,9,0,2021,september,contra costa county
3,13,0,2021,september,orange county
5,17,0,2021,september,placer county
4,3,0,2021,september,el dorado county
8,0,0,2021,september,contra costa county
11,5,1,2021,september,alameda county
2,14,0,2021,september,plumas county
24,31,0,2021,september,los angeles county
2,1,0,2021,september,ventura county
14,13,1,2021,september,tulare county
0,0,0,2021,september,kings county
1,0,0,2021,september,san diego county
5,10,0,2021,september,sacramento county
31,33,1,2021,september,san bernardino county
1,3,0,2021,september,riverside county
1,1,0,2021,september,los angeles county
1,1,0,2021,september,orange county
5,5,2,2021,september,tehama county
8,11,0,2021,september,san bernardino county
23,10,0,2021,september,los angeles county
5,5,0,2021,september,san mateo county
3,9,0,2021,september,fresno county
19,29,0,2021,september,san bernardino county
9,32,3,2021,september,contra costa county
7,7,0,2021,september,kern county
2,0,1,2021,september,humboldt county
5,2,0,2021,september,solano county
4,1,0,2021,september,san joaquin county
2,6,0,2021,september,stanislaus county
49,53,4,2021,september,riverside county
25,36,0,2021,september,riverside county
0,0,0,2021,september,riverside county
7,3,0,2021,september,placer county
4,11,2,2021,september,sonoma county
1,0,0,2021,september,los angeles county
0,0,0,2021,september,los angeles county
6,12,0,2021,september,los angeles county
16,8,0,2021,september,placer county
53,123,5,2021,september,sacramento county
13,20,1,2021,september,sacramento county
11,33,2,2021,september,monterey county
0,5,0,2021,september,san benito county
33,86,8,2021,september,san bernardino county
29,118,2,2021,september,san bernardino county
0,0,0,2021,september,san bernardino county
1,1,0,2021,september,san bernardino county
19,1,0,2021,september,san mateo county
8,2,0,2021,september,orange county
37,44,0,2021,september,san diego county
15,15,0,2021,september,san diego county
0,1,0,2021,september,san diego county
3,0,0,2021,september,san diego county
0,7,0,2021,september,los angeles county
3,2,0,2021,september,los angeles county
158,149,8,2021,september,san francisco county
1,0,0,2021,september,san francisco county
5,2,0,2021,september,los angeles county
10,0,1,2021,september,riverside county
25,48,2,2021,september,san joaquin county
108,158,4,2021,september,santa clara county
0,0,0,2021,september,santa clara county
6,1,0,2021,september,orange county
11,9,0,2021,september,alameda county
9,9,7,2021,september,san luis obispo county
14,8,0,2021,september,san luis obispo county
4,12,0,2021,september,san diego county
3,2,1,2021,september,los angeles county
8,3,0,2021,september,san mateo county
0,0,0,2021,september,san mateo county
14,18,0,2021,september,san mateo county
1,4,1,2021,september,contra costa county
3,3,0,2021,september,contra costa county
0,0,0,2021,september,san luis obispo county
0,0,0,2021,september,monterey county
2,11,0,2021,september,fresno county
35,60,2,2021,september,orange county
22,28,1,2021,september,santa barbara county
4,14,1,2021,september,santa barbara county
14,22,0,2021,september,santa clara county
0,0,0,2021,september,santa clara county
6,4,0,2021,september,santa clara county
0,0,0,2021,september,santa clara county
20,24,2,2021,september,los angeles county
20,25,0,2021,september,santa cruz county
10,9,2,2021,september,santa cruz county
0,0,0,2021,september,santa cruz county
3,5,0,2021,september,los angeles county
16,20,0,2021,september,santa barbara county
28,26,1,2021,september,los angeles county
5,13,0,2021,september,ventura county
15,36,1,2021,september,sonoma county
2,3,0,2021,september,san diego county
0,0,0,2021,september,santa clara county
2,2,0,2021,september,santa cruz county
3,1,1,2021,september,orange county
3,3,0,2021,september,monterey county
5,0,1,2021,september,sonoma county
2,4,0,2021,september,fresno county
4,3,0,2021,september,kern county
0,0,0,2021,september,shasta county
0,0,0,2021,september,sierra county
0,1,0,2021,september,placer county
0,1,0,2021,september,los angeles county
13,2,0,2021,september,los angeles county
7,5,1,2021,september,ventura county
0,4,0,2021,september,siskiyou county
0,0,0,2021,september,san diego county
6,5,0,2021,september,solano county
0,3,0,2021,september,monterey county
0,1,0,2021,september,santa barbara county
1,3,0,2021,september,sonoma county
0,1,0,2021,september,sonoma county
10,22,0,2021,september,sonoma county
0,0,0,2021,september,sonoma county
16,5,0,2021,september,tuolumne county
3,3,0,2021,september,los angeles county
26,15,1,2021,september,los angeles county
3,5,0,2021,september,el dorado county
9,0,0,2021,september,los angeles county
22,6,0,2021,september,san mateo county
0,1,0,2021,september,napa county
0,0,0,2021,september,kern county
7,10,0,2021,september,stanislaus county
11,9,0,2021,september,orange county
0,0,0,2021,september,fresno county
37,86,2,2021,september,san joaquin county
0,0,0,2021,september,san joaquin county
2,6,2,2021,september,solano county
9,7,0,2021,september,santa clara county
3,1,0,2021,september,lassen county
2,6,0,2021,september,sutter county
0,2,0,2021,september,amador county
4,0,0,2021,september,kern county
1,1,0,2021,september,kern county
3,2,0,2021,september,tehama county
11,9,0,2021,september,riverside county
2,4,0,2021,september,los angeles county
20,4,0,2021,september,ventura county
27,13,0,2021,september,los angeles county
6,3,0,2021,september,san joaquin county
0,1,0,2021,september,trinity county
0,2,0,2021,september,nevada county
7,14,0,2021,september,tulare county
